date,zone,nb_seismes,lag_1,lag_2,lag_3,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8
2018-02-19,3.0,60,54.0,50.0,54.0,54.0,53.0,5.737304826019503,52.75,5.230405611149255
2018-02-26,3.0,152,60.0,54.0,50.0,54.0,54.5,3.403429642777024,54.5,3.535533905932561
2018-03-05,3.0,143,152.0,60.0,54.0,50.0,79.0,5.196152422706633,67.125,3.854496446637563
2018-03-12,3.0,100,143.0,152.0,60.0,54.0,102.25,4.163331998932267,77.625,5.853875395228011
2018-03-19,3.0,87,100.0,143.0,152.0,60.0,113.75,4.163331998932267,83.375,3.6030740843259945
2018-03-26,3.0,74,87.0,100.0,143.0,152.0,120.5,10.376254944182254,87.5,8.048957341526481
2018-04-02,3.0,88,74.0,87.0,100.0,143.0,101.0,4.112987559751021,90.0,7.245688373094633
2018-04-09,3.0,52,88.0,74.0,87.0,100.0,87.25,4.43471156521669,94.75,5.81715443445371
2018-04-16,3.0,57,52.0,88.0,74.0,87.0,75.25,2.886751345948129,94.5,6.369570517030745
2018-04-23,3.0,55,57.0,52.0,88.0,74.0,67.75,6.2449979983984,94.125,6.824326235712015
2018-04-30,3.0,49,55.0,57.0,52.0,88.0,63.0,3.5000000000000018,82.0,4.367084676466364
2018-05-07,3.0,63,49.0,55.0,57.0,52.0,53.25,4.787135538781691,70.25,3.8149143409217183
2018-05-14,3.0,71,63.0,49.0,55.0,57.0,56.0,6.994045086119096,65.625,5.743008171432601
2018-05-21,3.0,80,71.0,63.0,49.0,55.0,59.5,4.78713553878169,63.625,3.5632048174960884
2018-05-28,3.0,65,80.0,71.0,63.0,49.0,65.75,5.737304826019501,64.375,4.690415759823297
2018-06-04,3.0,87,65.0,80.0,71.0,63.0,69.75,1.7078251276599303,61.5,4.51782185192301
2018-06-11,3.0,82,87.0,65.0,80.0,71.0,75.75,11.086778913041726,65.875,8.592978861505774
2018-06-18,3.0,65,82.0,87.0,65.0,80.0,78.5,14.456832294800956,69.0,17.295746793441936
2018-06-25,3.0,59,65.0,82.0,87.0,65.0,74.75,8.225975119501918,70.25,20.173798424122868
2018-07-02,3.0,60,59.0,65.0,82.0,87.0,73.25,19.61292091114081,71.5,13.522468075656226
2018-07-09,3.0,54,60.0,59.0,65.0,82.0,66.5,43.207831080333854,71.125,34.653128079789354
2018-07-16,3.0,39,54.0,60.0,59.0,65.0,59.5,12.609520212918394,69.0,9.392246042043665
2018-07-23,3.0,82,39.0,54.0,60.0,59.0,53.0,31.08054053584007,63.875,26.02985922798221
2018-07-30,3.0,86,82.0,39.0,54.0,60.0,58.75,12.15181742237202,66.0,12.933207534979728
2018-08-06,3.0,104,86.0,82.0,39.0,54.0,65.25,8.421203397773036,65.875,8.288330867637203
2018-08-13,3.0,75,104.0,86.0,82.0,39.0,77.75,4.349329450233006,68.625,11.288426437221895
2018-08-20,3.0,106,75.0,104.0,86.0,82.0,86.75,6.0207972893956825,69.875,90.1339281292012
2018-08-27,3.0,78,106.0,75.0,104.0,86.0,92.75,9.844626283747957,75.75,7.019106577254525
2018-09-03,3.0,62,78.0,106.0,75.0,104.0,90.75,10.688779163215711,78.0,10.703804397102411
2018-09-10,3.0,62,62.0,78.0,106.0,75.0,80.25,7.7620873481296515,79.0,15.472902581148588
2018-09-17,3.0,65,62.0,62.0,78.0,106.0,77.0,5.066228051189671,81.875,15.116216457830982
2018-09-24,3.0,62,65.0,62.0,62.0,78.0,66.75,5.715476066493596,79.75,7.199950396654545
2018-10-01,3.0,153,62.0,65.0,62.0,62.0,62.75,31.83813227352802,76.75,41.06440933808394
2018-10-08,3.0,83,153.0,62.0,65.0,62.0,85.5,7.632168761236875,82.875,10.392304845413262
2018-10-15,3.0,72,83.0,153.0,62.0,65.0,90.75,27.548442182211804,83.875,20.715332485866604
2018-10-22,3.0,71,72.0,83.0,153.0,62.0,92.5,41.23509831846328,79.625,30.710340278153883
2018-10-29,3.0,65,71.0,72.0,83.0,153.0,94.75,7.182153808805068,78.75,7.265377779972262
2018-11-05,3.0,61,65.0,71.0,72.0,83.0,72.75,10.468205831628126,79.125,12.489995996796818
2018-11-12,3.0,60,61.0,65.0,71.0,72.0,67.25,10.307764064044132,79.0,18.55301284735949
2018-11-19,3.0,77,60.0,61.0,65.0,71.0,64.25,29.02154372186289,78.375,31.75548321606389
2018-11-26,3.0,67,77.0,60.0,61.0,65.0,65.75,11.165422816296145,80.25,10.388867668257785
2018-12-03,3.0,66,67.0,77.0,60.0,61.0,66.25,70.80018832366667,69.5,48.70831551183023
2018-12-10,3.0,79,66.0,67.0,77.0,60.0,67.5,11.354147553500724,67.375,11.12269237704104
2018-12-17,3.0,63,79.0,66.0,67.0,77.0,72.25,3.1091263510295657,68.25,8.102027964828206
2018-12-24,3.0,73,63.0,79.0,66.0,67.0,68.75,11.575836902790217,67.25,8.692155741159532
2018-12-31,3.0,77,73.0,63.0,79.0,66.0,70.25,10.739335795724656,68.25,12.781124475457704
2019-01-07,3.0,112,77.0,73.0,63.0,79.0,73.0,8.220908303425656,70.25,5.866064633612165
2019-01-14,3.0,82,112.0,77.0,73.0,63.0,81.25,11.690451944500104,76.75,10.329396331414037
2019-01-21,3.0,93,82.0,112.0,77.0,73.0,86.0,11.93035344544884,77.375,9.650129532809448
2019-01-28,3.0,78,93.0,82.0,112.0,77.0,91.0,11.146748404803962,80.625,8.912270834561333
2019-02-04,3.0,78,78.0,93.0,82.0,112.0,91.25,20.51016008388688,82.125,17.202574558146015
2019-02-11,3.0,70,78.0,78.0,93.0,82.0,82.75,9.48683298050512,82.0,12.949765579786751
2019-02-18,3.0,77,70.0,78.0,78.0,93.0,79.75,10.62622541953004,82.875,12.634985442922291
2019-02-25,3.0,53,77.0,70.0,78.0,78.0,75.75,7.410578025138557,83.375,12.441290700153074
2019-03-04,3.0,61,53.0,77.0,70.0,78.0,69.5,8.180260794538675,80.375,19.055839000159533
2019-03-11,3.0,74,61.0,53.0,77.0,70.0,65.25,8.103497187428802,74.0,10.86853255964213
2019-03-18,3.0,80,74.0,61.0,53.0,77.0,66.25,7.874007874011804,73.0,18.04755622554718
2019-03-25,3.0,62,80.0,74.0,61.0,53.0,67.0,12.52663828274238,71.375,23.5246830857658
2019-04-01,3.0,103,62.0,80.0,74.0,61.0,69.25,22.80350850198276,69.375,39.70876117792792
2019-04-08,3.0,63,103.0,62.0,80.0,74.0,79.75,7.544313531837521,72.5,12.340409810282448
2019-04-15,3.0,103,63.0,103.0,62.0,80.0,77.0,9.380831519646865,71.625,10.511898020814366
2019-04-22,3.0,78,103.0,63.0,103.0,62.0,82.75,14.059397805975433,74.875,11.451762185046372
2019-04-29,3.0,57,78.0,103.0,63.0,103.0,86.75,158.1339094986693,78.0,121.82510883581078
2019-05-06,3.0,75,57.0,78.0,103.0,63.0,75.25,5.597618541249477,77.5,9.620476673666934
2019-05-13,3.0,61,75.0,57.0,78.0,103.0,78.25,17.11480840286193,77.625,12.71669319101015
2019-05-20,3.0,111,61.0,75.0,57.0,78.0,67.75,5.354126134736953,75.25,9.234059624176968
2019-05-27,3.0,53,111.0,61.0,75.0,57.0,76.0,9.327379053089173,81.375,16.681897802279945
2019-06-03,3.0,59,53.0,111.0,61.0,75.0,75.0,10.86278049120052,75.125,10.099504938361983
2019-06-10,3.0,49,59.0,53.0,111.0,61.0,71.0,4.031128874150094,74.625,6.041522986797132
2019-06-17,3.0,56,49.0,59.0,53.0,111.0,68.0,63.91335280414159,67.875,51.06141260426365
2019-06-24,3.0,108,56.0,49.0,59.0,53.0,54.25,5.678908345800893,65.125,6.631903411324748
2019-07-01,3.0,79,108.0,56.0,49.0,59.0,68.0,10.07885575516092,71.5,9.687067962716256
2019-07-08,3.0,112,79.0,108.0,56.0,49.0,73.0,15.01110699893052,72.0,35.18700044050356
2019-07-15,3.0,139,112.0,79.0,108.0,56.0,88.75,15.59914527573036,78.375,13.812520200373005
2019-07-22,3.0,79,139.0,112.0,79.0,108.0,109.5,121.2583330469842,81.875,83.29980277802068
2019-08-05,3.0,66,79.0,139.0,112.0,79.0,102.25,3.685557397917304,85.125,6.545172703167091
2019-08-12,3.0,58,66.0,79.0,139.0,112.0,99.0,5.567764362830888,86.0,5.462534733462442
2019-08-19,3.0,54,58.0,66.0,79.0,139.0,85.5,10.148891565092692,87.125,9.039595439746384
2019-08-26,3.0,51,54.0,58.0,66.0,79.0,64.25,1.7078251276627483,86.875,6.468329437674273
2019-09-02,3.0,39,51.0,54.0,58.0,66.0,57.25,4.396968652758732,79.75,3.0118812346150734
2019-09-09,3.0,58,39.0,51.0,54.0,58.0,50.5,4.924428900899028,74.75,4.5355736761104914
2019-09-16,3.0,48,58.0,39.0,51.0,54.0,50.5,0.816496580933604,68.0,4.0266966255584205
2019-09-23,3.0,59,48.0,58.0,39.0,51.0,49.0,2.943920288777584,56.625,9.365590516047751
2019-09-30,3.0,75,59.0,48.0,58.0,39.0,51.0,3.696845502137775,54.125,3.162277660168038
2019-10-07,3.0,69,75.0,59.0,48.0,58.0,60.0,2.753785273644799,55.25,1.9955307206707456
2019-10-14,3.0,61,69.0,75.0,59.0,48.0,62.75,2.581988897473475,56.625,3.327375628243139
2019-10-21,3.0,88,61.0,69.0,75.0,59.0,66.0,27.055498516937543,57.5,19.17587770388317
2019-10-28,3.0,99,88.0,61.0,69.0,75.0,73.25,2.160246899471526,62.125,3.248626083218764
2019-11-04,3.0,111,99.0,88.0,61.0,69.0,79.25,14.361406616345407,69.625,11.2686353591347
2019-11-11,3.0,60,111.0,99.0,88.0,61.0,89.75,2.500000000001933,76.25,3.4641016151374573
2019-11-18,3.0,201,60.0,111.0,99.0,88.0,89.5,66.29416766704803,77.75,51.02310401041023
2019-11-25,3.0,88,201.0,60.0,111.0,99.0,117.75,2.645751311066499,95.5,3.889087296525721
2019-12-02,3.0,50,88.0,201.0,60.0,111.0,115.0,2.8722813232707725,97.125,3.4408263127166787
2019-12-09,3.0,53,50.0,88.0,201.0,60.0,99.75,8.421203397773786,94.75,14.485830515171832
2019-12-16,3.0,126,53.0,50.0,88.0,201.0,98.0,4.193248541804245,93.75,4.920801328471149
2019-12-23,3.0,85,126.0,53.0,50.0,88.0,79.25,5.560275772538331,98.5,5.175491695067439
2019-12-30,3.0,45,85.0,126.0,53.0,50.0,78.5,1.7078251276628815,96.75,5.035587637718223
2020-01-06,3.0,52,45.0,85.0,126.0,53.0,77.25,3.304037933601359,88.5,2.187627547301425
2020-01-13,3.0,73,52.0,45.0,85.0,126.0,77.0,1.7078251276629508,87.5,37.66748313485098
2020-01-20,3.0,63,73.0,52.0,45.0,85.0,63.75,4.509249752824037,71.5,4.375255094603614
2020-01-27,3.0,55,63.0,73.0,52.0,45.0,58.25,12.449899597989146,68.375,9.823441352194134
2020-02-03,3.0,61,55.0,63.0,73.0,52.0,60.75,2.081665999468597,69.0,2.20389266007686
2020-02-10,3.0,78,61.0,55.0,63.0,73.0,63.0,15.39209753953882,70.0,11.74049767745318
2020-02-17,3.0,53,78.0,61.0,55.0,63.0,64.25,19.53415811683072,64.0,15.67470665025111
2020-02-24,3.0,76,53.0,78.0,61.0,55.0,61.75,14.083086782852105,60.0,11.939580035686731
2020-03-02,3.0,53,76.0,53.0,78.0,61.0,67.0,5.123475382980786,63.875,5.391792704789958
2020-03-09,3.0,49,53.0,76.0,53.0,78.0,65.0,9.142392101268872,64.0,8.919280880685902
2020-03-16,3.0,58,49.0,53.0,76.0,53.0,57.75,5.259911279354126,61.0,3.8544964466374063
2020-03-23,3.0,67,58.0,49.0,53.0,76.0,59.0,5.737304826020381,60.375,6.782329983125089
2020-03-30,3.0,66,67.0,58.0,49.0,53.0,56.75,1.892969448602681,61.875,1.9955307206706552
2020-04-06,3.0,68,66.0,67.0,58.0,49.0,60.0,46.0941066370385,62.5,32.53981078178365
2020-04-13,3.0,75,68.0,66.0,67.0,58.0,64.75,2.0615528128111897,61.25,13.891801281948297
2020-04-20,3.0,69,75.0,68.0,66.0,67.0,69.0,3.2015621187179426,64.0,3.067688753069898
2020-04-27,3.0,70,69.0,75.0,68.0,66.0,69.5,4.242640687120431,63.125,3.162277660167954
2020-05-04,3.0,52,70.0,69.0,75.0,68.0,70.5,3.3040379336013066,65.25,3.5831949031950576
2020-05-11,3.0,74,52.0,70.0,69.0,75.0,66.5,2.5819888974733334,65.625,9.483067616998602
2020-05-18,3.0,58,74.0,52.0,70.0,69.0,66.25,5.315072906368162,67.625,4.09703725705665
2020-05-25,3.0,56,58.0,74.0,52.0,70.0,63.5,1.6329931618581746,66.5,4.172614801980916
2020-06-01,3.0,46,56.0,58.0,74.0,52.0,60.0,2.943920288777459,65.25,3.181980515338828
2020-06-08,3.0,61,46.0,56.0,58.0,74.0,58.5,2.872281323270561,62.5,3.3273756282428617
2020-06-15,3.0,69,61.0,46.0,56.0,58.0,55.25,21.156165374030856,60.75,14.530141086720256
2020-06-22,3.0,46,69.0,61.0,46.0,56.0,58.0,4.163331998933352,60.75,25.98763442210813
2020-06-29,3.0,45,46.0,69.0,61.0,46.0,55.5,2.380476142849516,57.75,3.0589447293370693
2020-07-06,3.0,60,45.0,46.0,69.0,61.0,55.25,3.862210075419992,56.875,6.458659745975316
2020-07-13,3.0,66,60.0,45.0,46.0,69.0,55.0,1.82574185835303,55.125,8.779033464534967
2020-07-20,3.0,87,66.0,60.0,45.0,46.0,54.25,13.36662510384262,56.125,9.632534156996826
2020-07-27,3.0,50,87.0,66.0,60.0,45.0,64.5,3.0956959368359125,60.0,19.119455312026226
2020-08-03,3.0,81,50.0,87.0,66.0,60.0,65.75,3.4156502553211907,60.5,3.543101950066865
2020-08-10,3.0,80,81.0,50.0,87.0,66.0,71.0,2.9439202887774867,63.0,5.111262075064844
2020-08-17,3.0,55,80.0,81.0,50.0,87.0,74.5,17.480942003603307,64.375,13.233480267865904
2020-08-24,3.0,70,55.0,80.0,81.0,50.0,66.5,1.7078251276625702,65.5,4.793969425970415
2020-08-31,3.0,71,70.0,55.0,80.0,81.0,71.5,23.01448819041336,68.625,16.677080080157808
2020-09-07,3.0,50,71.0,70.0,55.0,80.0,69.0,5.066228051191104,70.0,4.1382363393112405
2020-09-14,3.0,73,50.0,71.0,70.0,55.0,61.5,4.645786621589747,68.0,4.882549100037991
2020-09-21,3.0,50,73.0,50.0,71.0,70.0,66.0,8.041558721210436,66.25,8.096516005577213
2020-09-28,3.0,41,50.0,73.0,50.0,71.0,61.0,3.785938897201365,66.25,2.7645717829085155
2020-10-05,3.0,58,41.0,50.0,73.0,50.0,53.5,14.54876856186377,61.25,13.081475451951016
2020-10-12,3.0,61,58.0,41.0,50.0,73.0,55.5,19.82212568486729,58.5,14.530755559944376
2020-10-19,3.0,60,61.0,58.0,41.0,50.0,52.5,5.322906474224609,59.25,5.804862493756891
2020-10-26,3.0,53,60.0,61.0,58.0,41.0,55.0,8.995369179009584,58.0,7.100050301632449
2020-11-02,3.0,57,53.0,60.0,61.0,58.0,58.0,9.626352718796229,55.75,11.089731415013604
2020-11-09,3.0,51,57.0,53.0,60.0,61.0,57.75,6.0553007081957135,56.625,6.627863262663788
2020-11-16,3.0,55,51.0,57.0,53.0,60.0,55.25,5.416025603091459,53.875,8.67570499399641
2020-11-23,3.0,70,55.0,51.0,57.0,53.0,54.0,9.464847243000923,54.5,14.648256844124006
2020-11-30,3.0,67,70.0,55.0,51.0,57.0,58.25,9.831920802502202,58.125,7.395703385846769
2020-12-07,3.0,64,67.0,70.0,55.0,51.0,60.75,7.724420150838219,59.25,5.938674695826825
2020-12-14,3.0,50,64.0,67.0,70.0,55.0,64.0,6.350852961086582,59.625,4.503966505838058
2020-12-21,3.0,55,50.0,64.0,67.0,70.0,62.75,4.573474244671718,58.375,3.997767233986965
2020-12-28,3.0,61,55.0,50.0,64.0,67.0,59.0,11.086778913042126,58.625,11.080871549012342
2021-01-04,3.0,55,61.0,55.0,50.0,64.0,57.5,6.000000000000739,59.125,6.886840453253453
2021-01-11,3.0,51,55.0,61.0,55.0,50.0,55.25,6.946221994725541,59.625,6.254998001598138
2021-01-18,3.0,70,51.0,55.0,61.0,55.0,55.5,5.802298395177167,59.125,5.423164600647027
2021-01-25,3.0,79,70.0,51.0,55.0,61.0,59.25,3.55902608401168,59.125,6.740072064048584
2021-02-01,3.0,68,79.0,70.0,51.0,55.0,63.75,10.71991915392439,60.625,23.254799811774564
2021-02-08,3.0,65,68.0,79.0,70.0,51.0,67.0,8.485281374239063,61.125,7.558108228915202
2021-02-15,3.0,64,65.0,68.0,79.0,70.0,70.5,2.9860788111962138,63.0,11.792854979665622
2021-02-22,3.0,67,64.0,65.0,68.0,79.0,69.0,3.696845502137616,64.125,7.6239753409881725
2021-03-01,3.0,71,67.0,64.0,65.0,68.0,66.0,11.343133018116085,64.875,34.20526275297408
2021-03-08,3.0,59,71.0,67.0,64.0,65.0,66.75,10.969655114603285,66.875,7.363035088486347
2021-03-15,3.0,52,59.0,71.0,67.0,64.0,65.25,2.8867513459496266,67.875,5.656854249491973
2021-03-22,3.0,82,52.0,59.0,71.0,67.0,62.25,4.242640687120304,65.625,8.863045268335647
2021-03-29,3.0,58,82.0,52.0,59.0,71.0,66.0,6.806859285554683,66.0,8.374067112221843
2021-04-05,3.0,56,58.0,82.0,52.0,59.0,62.75,46.0217339960155,64.75,32.5771063347077
2021-04-12,3.0,62,56.0,58.0,82.0,52.0,62.0,7.804912982645967,63.625,6.534250421542178
2021-04-19,3.0,66,62.0,56.0,58.0,82.0,64.5,7.041543391426502,63.375,11.076841994513783
2021-04-26,3.0,73,66.0,62.0,56.0,58.0,60.5,8.015609770941255,63.25,8.048957341526288
2021-05-03,3.0,69,73.0,66.0,62.0,56.0,64.25,17.146428199482735,63.5,172.2039903304052
2021-05-10,3.0,73,69.0,73.0,66.0,62.0,67.5,6.396613687466486,64.75,21.560545977714465
2021-05-17,3.0,71,73.0,69.0,73.0,66.0,70.25,3.162277660171067,67.375,15.146899729930476
2021-05-24,3.0,82,71.0,73.0,69.0,73.0,71.5,3.559026084012825,66.0,6.523309852258122
2021-05-31,3.0,70,82.0,71.0,73.0,69.0,73.75,14.500000000000586,69.0,12.969745013464305
2021-06-07,3.0,96,70.0,82.0,71.0,73.0,74.0,10.688779163216768,70.75,17.007876326656827
2021-06-14,3.0,79,96.0,70.0,82.0,71.0,79.75,9.591663046626325,75.0,9.44060379424942
2021-06-21,3.0,76,79.0,96.0,70.0,82.0,81.75,5.196152422708261,76.625,5.398412465054305
2021-06-28,3.0,62,76.0,79.0,96.0,70.0,80.25,5.619905100030628,77.0,6.187545093630496
2021-07-05,3.0,69,62.0,76.0,79.0,96.0,78.25,4.690415759825236,76.125,12.48928111850876
2021-07-12,3.0,82,69.0,62.0,76.0,79.0,71.5,2.872281323271963,75.625,4.580626906564143
2021-07-19,3.0,69,82.0,69.0,62.0,76.0,72.25,5.715476066495564,77.0,11.618181564132115
2021-07-26,3.0,64,69.0,82.0,69.0,62.0,70.5,3.3040379336024537,75.375,28.77498913987625
2021-08-02,3.0,47,64.0,69.0,82.0,69.0,71.0,3.741657386776253,74.625,6.135377506140384
2021-08-09,3.0,76,47.0,64.0,69.0,82.0,65.5,7.23417813807143,68.5,6.141195788629603
2021-08-16,3.0,101,76.0,47.0,64.0,69.0,64.0,4.082482904640745,68.125,3.891382420535584
2021-08-23,3.0,51,101.0,76.0,47.0,64.0,72.0,5.251983752197888,71.25,7.425823667638045
2021-08-30,3.0,72,51.0,101.0,76.0,47.0,68.75,8.164965809278316,69.875,7.869470848066439
2021-09-06,3.0,56,72.0,51.0,101.0,76.0,75.0,8.831760866328823,70.25,8.724964183307355
2021-09-13,3.0,62,56.0,72.0,51.0,101.0,70.0,9.055385138138368,67.0,15.518997574401576
2021-09-20,3.0,82,62.0,56.0,72.0,51.0,60.25,3.201562118719112,66.125,4.131758532565159
2021-09-27,3.0,49,82.0,62.0,56.0,72.0,68.0,8.460693430999054,68.375,7.9282496717206845
2021-10-04,3.0,48,49.0,82.0,62.0,56.0,62.25,5.188127472092788,68.625,9.387491677759096
2021-10-11,3.0,74,48.0,49.0,82.0,62.0,60.25,5.439056290695157,65.125,5.656854249492044
2021-10-18,3.0,66,74.0,48.0,49.0,82.0,63.25,2.000000000004305,61.75,3.1622776601677804
2021-10-25,3.0,52,66.0,74.0,48.0,49.0,59.25,2.8284271247492345,63.625,5.345224838248137
2021-11-01,3.0,63,52.0,66.0,74.0,48.0,60.0,8.582928793056825,61.125,13.56202681860524
2021-11-15,3.0,51,63.0,52.0,66.0,74.0,63.75,4.991659710625703,62.0,5.950690236074333
2021-11-22,3.0,67,51.0,63.0,52.0,66.0,58.0,2.38047614285123,60.625,3.4948942350637435
2021-11-29,3.0,78,67.0,51.0,63.0,52.0,58.25,3.7749172176376535,58.75,6.988510979763994
2021-12-06,3.0,68,78.0,67.0,51.0,63.0,64.75,7.416198487096824,62.375,8.895223437328383
2021-12-13,3.0,70,68.0,78.0,67.0,51.0,66.0,2.3804761428512324,64.875,3.248626083218494
2021-12-20,3.0,103,70.0,68.0,78.0,67.0,70.75,9.695359714833549,64.375,7.440238091428195
2021-12-27,3.0,82,103.0,70.0,68.0,78.0,79.75,5.715476066495594,69.0,17.0963655285476
2022-01-03,3.0,86,82.0,103.0,70.0,68.0,80.75,3.872983346209647,72.75,7.269063606427029
2022-01-10,3.0,63,86.0,82.0,103.0,70.0,85.25,6.164414002970378,75.625,6.501373481261734
2022-01-17,3.0,84,63.0,86.0,82.0,103.0,83.5,8.500000000001016,77.125,7.9417522355853425
2022-01-24,3.0,68,84.0,63.0,86.0,82.0,78.75,2.8722813232720186,79.25,3.1622776601677582
2022-01-31,3.0,71,68.0,84.0,63.0,86.0,75.25,6.480740698409191,78.0,5.237229365663449
2022-02-07,3.0,62,71.0,68.0,84.0,63.0,71.5,5.560275772538977,78.375,6.706872807586187
2022-02-14,3.0,67,62.0,71.0,68.0,84.0,71.25,89.64745766984517,77.375,78.0868335343966
2022-02-21,3.0,85,67.0,62.0,71.0,68.0,67.0,3.304037933602129,72.875,4.926241685387882
2022-02-28,3.0,89,85.0,67.0,62.0,71.0,71.25,4.654746681257942,73.25,5.540435774505889
2022-03-07,3.0,68,89.0,85.0,67.0,62.0,75.75,8.286535263104035,73.625,5.806400409400114
2022-03-14,3.0,52,68.0,89.0,85.0,67.0,77.25,7.675719293112968,74.25,7.2197645390965555
2022-03-21,3.0,60,52.0,68.0,89.0,85.0,73.5,1.7078251276599294,70.25,6.947507261086759
2022-03-28,3.0,67,60.0,52.0,68.0,89.0,67.25,2.828427124746189,69.25,3.327375628242876
2022-04-04,3.0,53,67.0,60.0,52.0,68.0,61.75,8.261355820929152,68.75,5.62995813229767
2022-04-11,3.0,77,53.0,67.0,60.0,52.0,58.0,7.410578025138569,67.625,5.903993805648762
2022-04-18,3.0,69,77.0,53.0,67.0,60.0,64.25,4.041451884327378,68.875,3.74165738677342
2022-04-25,3.0,101,69.0,77.0,53.0,67.0,66.5,4.69041575982343,66.875,4.64258240945355
2022-05-02,3.0,47,101.0,69.0,77.0,53.0,75.0,5.852349955359813,68.375,5.591766907056592
2022-05-09,3.0,75,47.0,101.0,69.0,77.0,73.5,23.79600806858159,65.75,18.99436006518015
2022-05-16,3.0,64,75.0,47.0,101.0,69.0,73.0,3.0956959368344434,68.625,16.21286966755543
2022-05-23,3.0,50,64.0,75.0,47.0,101.0,71.75,6.7823299831252655,69.125,5.599744892148124
2022-05-30,3.0,45,50.0,64.0,75.0,47.0,59.0,3.6968455021364672,67.0,7.819389819087759
2022-06-06,3.0,50,45.0,50.0,64.0,75.0,58.5,5.4772255750516585,66.0,7.126409634992254
2022-06-13,3.0,61,50.0,45.0,50.0,64.0,52.25,7.135591542869214,62.625,4.940720016931786
2022-06-20,3.0,60,61.0,50.0,45.0,50.0,51.5,2.516611478423579,61.625,4.32393669836004
2022-06-27,3.0,58,60.0,61.0,50.0,45.0,54.0,1.632993161855444,56.5,3.703280399089687
2022-07-04,3.0,51,58.0,60.0,61.0,50.0,57.25,7.416198487095661,57.875,6.475227519444207
2022-07-11,3.0,80,51.0,58.0,60.0,61.0,57.5,14.45683229480096,54.875,14.681742792617216
2022-07-18,3.0,62,80.0,51.0,58.0,60.0,62.25,1.2583057392118129,56.875,6.812540956626274
2022-07-25,3.0,46,62.0,80.0,51.0,58.0,62.75,8.406346808612332,58.375,7.520210863304802
2022-08-01,3.0,47,46.0,62.0,80.0,51.0,59.75,9.39414711402797,58.5,11.475906437899567
2022-08-08,3.0,61,47.0,46.0,62.0,80.0,58.75,5.000000000000004,58.125,6.010407640085332
2022-08-15,3.0,60,61.0,47.0,46.0,62.0,54.0,7.937253933193774,58.125,6.047431568147316
2022-08-22,3.0,60,60.0,61.0,47.0,46.0,53.5,4.573474244670752,58.125,5.6299581322976735
2022-08-29,3.0,87,60.0,60.0,61.0,47.0,57.0,1.825741858350564,58.375,2.997022331771819
2022-09-05,3.0,70,87.0,60.0,60.0,61.0,67.0,5.560275772537429,62.875,5.986592162013531
2022-09-12,3.0,111,70.0,87.0,60.0,60.0,69.25,4.787135538781695,61.625,5.725881092522829
2022-09-19,3.0,61,111.0,70.0,87.0,60.0,82.0,5.916079783099621,67.75,7.289914755527207
2022-09-26,3.0,66,61.0,111.0,70.0,87.0,82.25,4.85626742811116,69.625,5.026714348642987
2022-10-03,3.0,60,66.0,61.0,111.0,70.0,77.0,3.3040379335998424,72.0,5.235524260827222
2022-10-10,3.0,51,60.0,66.0,61.0,111.0,74.5,13.225606476327153,71.875,11.897628815380298
2022-10-17,3.0,70,51.0,60.0,66.0,61.0,59.5,3.500000000000004,70.75,9.148575220843115
2022-10-24,3.0,63,70.0,51.0,60.0,66.0,61.75,4.500000000000003,72.0,3.9438016467068384
2022-10-31,3.0,56,63.0,70.0,51.0,60.0,61.0,2.3804761428476207,69.0,3.700868623907732
2022-11-07,3.0,56,56.0,63.0,70.0,51.0,60.0,4.041451884327383,67.25,3.796144660798692
2022-11-14,3.0,57,56.0,56.0,63.0,70.0,61.25,5.196152422706634,60.375,6.803360514165806
2022-11-21,3.0,69,57.0,56.0,56.0,63.0,58.0,4.966554808583782,59.875,8.07111250961435
2022-11-28,3.0,126,69.0,57.0,56.0,56.0,59.5,4.991659710623977,60.25,13.773032657023098
2022-12-05,3.0,60,126.0,69.0,57.0,56.0,77.0,5.315072906367323,68.5,5.345224838248124
2022-12-12,3.0,68,60.0,126.0,69.0,57.0,78.0,7.852812659593163,69.625,6.685538764484481
2022-12-19,3.0,72,68.0,60.0,126.0,69.0,80.75,3.6968455021364712,69.375,4.375255094603429
2022-12-26,3.0,49,72.0,68.0,60.0,126.0,81.5,6.800735254367721,70.5,9.721111047611592
2023-01-02,3.0,78,49.0,72.0,68.0,60.0,62.25,14.221462653327892,69.625,10.027640371920382
2023-01-09,3.0,106,78.0,49.0,72.0,68.0,66.75,1.707825127659944,72.375,5.462534733462282
2023-01-16,3.0,85,106.0,78.0,49.0,72.0,76.25,1.9148542155126829,78.5,5.343554194407272
2023-01-23,3.0,158,85.0,106.0,78.0,49.0,79.5,5.066228051190223,80.5,4.949747468305438
2023-01-30,3.0,149,158.0,85.0,106.0,78.0,106.75,1.500000000000003,84.5,5.976143046671641
2023-02-06,3.0,70,149.0,158.0,85.0,106.0,124.5,5.656854249492382,95.625,5.264435935053427
2023-02-13,3.0,69,70.0,149.0,158.0,85.0,115.5,3.862210075418824,95.875,4.026696625558208
2023-02-20,3.0,73,69.0,70.0,149.0,158.0,111.5,5.315072906367327,95.5,3.854496446637224
